timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1672852566472,55,login/h20/nc.png-329,200,OK,Thread Group 1-1,bin,true,,1252,381,1,1,https://flagcdn.com/h20/nc.png,55,0,0
1672852566527,57,login/h20/nz.png-330,200,OK,Thread Group 1-1,bin,true,,1172,381,1,1,https://flagcdn.com/h20/nz.png,57,0,0
1672852566585,57,login/h20/ni.png-331,200,OK,Thread Group 1-1,bin,true,,1024,381,1,1,https://flagcdn.com/h20/ni.png,57,0,0
1672852566642,54,login/h20/ne.png-332,200,OK,Thread Group 1-1,bin,true,,1011,381,1,1,https://flagcdn.com/h20/ne.png,54,0,0
1672852566697,62,login/h20/ng.png-333,200,OK,Thread Group 1-1,bin,true,,967,381,1,1,https://flagcdn.com/h20/ng.png,62,0,0
1672852566760,57,login/h20/nu.png-334,200,OK,Thread Group 1-1,bin,true,,1137,381,1,1,https://flagcdn.com/h20/nu.png,57,0,0
1672852566818,59,login/h20/kp.png-335,200,OK,Thread Group 1-1,bin,true,,1095,381,1,1,https://flagcdn.com/h20/kp.png,59,0,0
1672852566878,55,login/h20/mp.png-336,200,OK,Thread Group 1-1,bin,true,,1653,381,1,1,https://flagcdn.com/h20/mp.png,55,0,0
1672852566934,55,login/h20/no.png-337,200,OK,Thread Group 1-1,bin,true,,1021,381,1,1,https://flagcdn.com/h20/no.png,54,0,0
1672852566989,60,login/h20/pw.png-341,200,OK,Thread Group 1-1,bin,true,,1017,381,1,1,https://flagcdn.com/h20/pw.png,60,0,0
1672852567049,57,login/h20/pk.png-339,200,OK,Thread Group 1-1,bin,true,,1105,381,1,1,https://flagcdn.com/h20/pk.png,57,0,0
1672852567106,55,login/h20/om.png-338,200,OK,Thread Group 1-1,bin,true,,1037,381,1,1,https://flagcdn.com/h20/om.png,55,0,0
1672852567161,60,login/h20/ps.png-340,200,OK,Thread Group 1-1,bin,true,,1094,381,1,1,https://flagcdn.com/h20/ps.png,60,0,0
1672852567222,55,login/h20/pa.png-342,200,OK,Thread Group 1-1,bin,true,,1045,381,1,1,https://flagcdn.com/h20/pa.png,55,0,0
1672852567278,55,login/h20/pg.png-343,200,OK,Thread Group 1-1,bin,true,,1228,381,1,1,https://flagcdn.com/h20/pg.png,55,0,0
1672852567333,54,login/h20/py.png-344,200,OK,Thread Group 1-1,bin,true,,1038,381,1,1,https://flagcdn.com/h20/py.png,54,0,0
1672852567388,57,login/h20/pe.png-345,200,OK,Thread Group 1-1,bin,true,,951,381,1,1,https://flagcdn.com/h20/pe.png,57,0,0
1672852567445,58,login/h20/ph.png-346,200,OK,Thread Group 1-1,bin,true,,1203,381,1,1,https://flagcdn.com/h20/ph.png,58,0,0
1672852567504,56,login/h20/pn.png-347,200,OK,Thread Group 1-1,bin,true,,1502,381,1,1,https://flagcdn.com/h20/pn.png,56,0,0
1672852567560,56,login/h20/pl.png-348,200,OK,Thread Group 1-1,bin,true,,961,381,1,1,https://flagcdn.com/h20/pl.png,56,0,0
1672852567616,57,login/h20/pt.png-349,200,OK,Thread Group 1-1,bin,true,,1225,381,1,1,https://flagcdn.com/h20/pt.png,57,0,0
1672852567674,55,login/h20/pr.png-350,200,OK,Thread Group 1-1,bin,true,,1125,381,1,1,https://flagcdn.com/h20/pr.png,55,0,0
1672852567730,56,login/h20/qa.png-351,200,OK,Thread Group 1-1,bin,true,,1065,381,1,1,https://flagcdn.com/h20/qa.png,56,0,0
1672852567787,56,login/h20/cg.png-352,200,OK,Thread Group 1-1,bin,true,,1008,381,1,1,https://flagcdn.com/h20/cg.png,56,0,0
1672852567844,58,login/h20/ro.png-355,200,OK,Thread Group 1-1,bin,true,,967,381,1,1,https://flagcdn.com/h20/ro.png,58,0,0
1672852567903,70,login/h20/ru.png-354,200,OK,Thread Group 1-1,bin,true,,979,381,1,1,https://flagcdn.com/h20/ru.png,69,0,0
1672852567973,57,login/h20/re.png-353,200,OK,Thread Group 1-1,bin,true,,1194,381,1,1,https://flagcdn.com/h20/re.png,57,0,0
1672852568030,57,login/h20/rw.png-356,200,OK,Thread Group 1-1,bin,true,,1024,381,1,1,https://flagcdn.com/h20/rw.png,57,0,0
1672852568088,57,login/h20/bl.png-357,200,OK,Thread Group 1-1,bin,true,,1494,381,1,1,https://flagcdn.com/h20/bl.png,57,0,0
1672852568146,54,login/h20/sh.png-358,200,OK,Thread Group 1-1,bin,true,,1282,381,1,1,https://flagcdn.com/h20/sh.png,54,0,0
1672852568201,56,login/h20/lc.png-360,200,OK,Thread Group 1-1,bin,true,,1136,381,1,1,https://flagcdn.com/h20/lc.png,56,0,0
1672852568258,54,login/h20/kn.png-359,200,OK,Thread Group 1-1,bin,true,,1247,381,1,1,https://flagcdn.com/h20/kn.png,54,0,0
1672852568313,58,login/h20/mf.png-361,200,OK,Thread Group 1-1,bin,true,,965,381,1,1,https://flagcdn.com/h20/mf.png,58,0,0
1672852568372,58,login/h20/pm.png-362,200,OK,Thread Group 1-1,bin,true,,1975,381,1,1,https://flagcdn.com/h20/pm.png,57,0,0
1672852568430,55,login/h20/vc.png-363,200,OK,Thread Group 1-1,bin,true,,1066,381,1,1,https://flagcdn.com/h20/vc.png,55,0,0
1672852568485,58,login/h20/sa.png-367,200,OK,Thread Group 1-1,bin,true,,1054,381,1,1,https://flagcdn.com/h20/sa.png,58,0,0
1672852568544,56,login/h20/ws.png-365,200,OK,Thread Group 1-1,bin,true,,1025,381,1,1,https://flagcdn.com/h20/ws.png,56,0,0
1672852568601,55,login/h20/st.png-364,200,OK,Thread Group 1-1,bin,true,,1085,381,1,1,https://flagcdn.com/h20/st.png,55,0,0
1672852568657,58,login/h20/sm.png-366,200,OK,Thread Group 1-1,bin,true,,1251,381,1,1,https://flagcdn.com/h20/sm.png,58,0,0
1672852568716,57,login/h20/sn.png-368,200,OK,Thread Group 1-1,bin,true,,1016,381,1,1,https://flagcdn.com/h20/sn.png,57,0,0
1672852568774,56,login/h20/rs.png-369,200,OK,Thread Group 1-1,bin,true,,1300,381,1,1,https://flagcdn.com/h20/rs.png,56,0,0
1672852568831,54,login/h20/sg.png-372,200,OK,Thread Group 1-1,bin,true,,1024,381,1,1,https://flagcdn.com/h20/sg.png,54,0,0
1672852568886,57,login/h20/sc.png-370,200,OK,Thread Group 1-1,bin,true,,1224,381,1,1,https://flagcdn.com/h20/sc.png,57,0,0
1672852568944,57,login/h20/sl.png-371,200,OK,Thread Group 1-1,bin,true,,982,381,1,1,https://flagcdn.com/h20/sl.png,57,0,0
1672852569001,54,login/h20/sx.png-373,200,OK,Thread Group 1-1,bin,true,,1238,381,1,1,https://flagcdn.com/h20/sx.png,54,0,0
1672852569056,56,login/h20/si.png-374,200,OK,Thread Group 1-1,bin,true,,1054,381,1,1,https://flagcdn.com/h20/si.png,56,0,0
1672852569113,60,login/h20/sb.png-375,200,OK,Thread Group 1-1,bin,true,,1144,381,1,1,https://flagcdn.com/h20/sb.png,60,0,0
1672852569173,62,login/h20/so.png-376,200,OK,Thread Group 1-1,bin,true,,1027,381,1,1,https://flagcdn.com/h20/so.png,62,0,0
1672852569235,328,login/logincheck-377,200,OK,Thread Group 1-1,text,true,,13544,1319,1,1,https://www.rokomari.com/login,191,0,0
1672852569235,191,login/logincheck-377-0,302,Found,Thread Group 1-1,,true,,1128,735,1,1,https://www.rokomari.com/logincheck,191,0,0
1672852569427,136,login/logincheck-377-1,200,OK,Thread Group 1-1,text,true,,12416,584,1,1,https://www.rokomari.com/login,136,0,0
1672852569564,11,login/api/v1/activities-382,200,OK,Thread Group 1-1,text,true,,342,657,1,1,https://activity.rokomari.io/api/v1/activities,11,0,0
1672852569576,65,login/g/collect?v=2&tid=G-N8S2Z6QJVP&gtm=2oebu0&_p=673636755&cid=1008855088.1672251068&ul=en-us&sr=1280x720&sid=1672251068&sct=1&seg=1&dl=https%3A%2F%2Fwww.rokomari.com%2Flogin&dr=https%3A%2F%2Fwww.rokomari.com%2Fbook&dt=Login%20To%20Rokomari%20%7C%20Rokomari.com&_s=2-379,204,No Content,Thread Group 1-1,text,true,,547,786,1,1,https://analytics.google.com/g/collect?v=2&tid=G-N8S2Z6QJVP&gtm=2oebu0&_p=673636755&cid=1008855088.1672251068&ul=en-us&sr=1280x720&sid=1672251068&sct=1&seg=1&dl=https%3A%2F%2Fwww.rokomari.com%2Flogin&dr=https%3A%2F%2Fwww.rokomari.com%2Fbook&dt=Login%20To%20Rokomari%20%7C%20Rokomari.com&_s=2,0,0,0
1672852569641,76,login/static/200/images/svg/user.svg-380,200,OK,Thread Group 1-1,text,true,,2004,411,1,1,https://www.rokomari.com/static/200/images/svg/user.svg,76,0,0
1672852569717,93,login/ajax/libs/jquery/3.5.1/jquery.min.js-381,200,OK,Thread Group 1-1,text,true,,32104,394,1,1,https://ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js,43,0,0
1672852569811,13,login/rokomari110/banner/e17baf6f-5440-42e0-853d-9d4c4a3d148e.png-387,200,OK,Thread Group 1-1,bin,true,,19808,436,1,1,https://ds.rokomari.store/rokomari110/banner/e17baf6f-5440-42e0-853d-9d4c4a3d148e.png,13,0,0
1672852569825,7,login/rokomari110/banner/1fe03170-d03a-4286-8fe1-db56131a2906.png-383,200,OK,Thread Group 1-1,bin,true,,17169,436,1,1,https://ds.rokomari.store/rokomari110/banner/1fe03170-d03a-4286-8fe1-db56131a2906.png,7,0,0
1672852569833,27,login/rokomari110/banner/6fd40c7e-2865-4124-ae4c-9ace6a59a0ff.png-389,200,OK,Thread Group 1-1,bin,true,,155586,436,1,1,https://ds.rokomari.store/rokomari110/banner/6fd40c7e-2865-4124-ae4c-9ace6a59a0ff.png,9,0,0
1672852569861,12,login/rokomari110/banner/4a7184f7-ae90-4ca7-a894-0038ff874f3b.webp-388,200,OK,Thread Group 1-1,text,true,,42039,437,1,1,https://ds.rokomari.store/rokomari110/banner/4a7184f7-ae90-4ca7-a894-0038ff874f3b.webp,9,0,0
1672852569874,16,login/rokomari110/banner/beed5f62-1f14-4dcf-b856-8287ea01fe73.png-384,200,OK,Thread Group 1-1,bin,true,,94129,436,1,1,https://ds.rokomari.store/rokomari110/banner/beed5f62-1f14-4dcf-b856-8287ea01fe73.png,11,0,0
1672852569891,63,login/widget/scripts/new-livechat.js-390,200,OK,Thread Group 1-1,text,true,,4321,402,1,1,https://static.revechat.com/widget/scripts/new-livechat.js?1672251207150,62,0,0
1672852569954,9,login/rokomari110/ProductNew20190903/130X186/book_av.png-392,200,OK,Thread Group 1-1,bin,true,,29314,427,1,1,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,9,0,0
1672852569964,7,login/rokomari110/banner/16076126-720c-4751-b9f3-85b48f6f6b1b.png-391,200,OK,Thread Group 1-1,bin,true,,14811,436,1,1,https://ds.rokomari.store/rokomari110/banner/16076126-720c-4751-b9f3-85b48f6f6b1b.png,7,0,0
1672852569972,233,login/rokomari110/banner/e13feb22-597e-41d2-9ce5-e883dcde74d0.png-385,200,OK,Thread Group 1-1,bin,true,,1575762,436,1,1,https://ds.rokomari.store/rokomari110/banner/e13feb22-597e-41d2-9ce5-e883dcde74d0.png,9,0,0
1672852570206,69,login/www/delivery/al.php-386,200,OK,Thread Group 1-1,text,true,,1236,450,1,1,https://revive.rokomari.io/www/delivery/al.php?zoneid=9&layerstyle=geocities&align=right&padding=2&closetext=%5BClose%5D,69,0,0
1672852570276,63,login/www/delivery/lg.php-393,200,OK,Thread Group 1-1,bin,true,,913,482,1,1,https://revive.rokomari.io/www/delivery/lg.php?bannerid=0&campaignid=0&zoneid=9&loc=https%3A%2F%2Fwww.rokomari.com%2F&cb=263abf3dbb,63,0,0
1672852570340,74,login/static/200/dist/desktop/images/pre-order-badge.png-394,200,OK,Thread Group 1-1,bin,true,,3201,478,1,1,https://www.rokomari.com/static/200/dist/desktop/images/pre-order-badge.png,74,0,0
1672852570416,64,login/www/delivery/al.php-395,200,OK,Thread Group 1-1,text,true,,1235,451,1,1,https://revive.rokomari.io/www/delivery/al.php?zoneid=10&layerstyle=geocities&align=right&padding=2&closetext=%5BClose%5D,64,0,0
1672852570481,64,login/www/delivery/lg.php-396,200,OK,Thread Group 1-1,bin,true,,915,483,1,1,https://revive.rokomari.io/www/delivery/lg.php?bannerid=0&campaignid=0&zoneid=10&loc=https%3A%2F%2Fwww.rokomari.com%2F&cb=415b1fffaf,64,0,0
1672852570546,67,login/www/delivery/al.php-397,200,OK,Thread Group 1-1,text,true,,1229,451,1,1,https://revive.rokomari.io/www/delivery/al.php?zoneid=11&layerstyle=geocities&align=right&padding=2&closetext=%5BClose%5D,66,0,0
1672852570614,67,login/www/delivery/al.php-398,200,OK,Thread Group 1-1,text,true,,1228,451,1,1,https://revive.rokomari.io/www/delivery/al.php?zoneid=12&layerstyle=geocities&align=right&padding=2&closetext=%5BClose%5D,67,0,0
1672852570682,60,login/www/delivery/ti.php-402,200,OK,Thread Group 1-1,bin,true,,778,390,1,1,https://revive.rokomari.io/www/delivery/ti.php?trackerid=1&cb=1668923779245,60,0,0
1672852570742,80,login/loggedInCheck-400,200,OK,Thread Group 1-1,text,true,,897,403,1,1,https://www.rokomari.com/loggedInCheck,80,0,0
1672852570823,67,login/www/delivery/lg.php-401,200,OK,Thread Group 1-1,bin,true,,917,483,1,1,https://revive.rokomari.io/www/delivery/lg.php?bannerid=0&campaignid=0&zoneid=11&loc=https%3A%2F%2Fwww.rokomari.com%2F&cb=8992c87d90,67,0,0
1672852570891,64,login/g/collect?v=2&tid=G-N8S2Z6QJVP&gtm=2oebu0&_p=1866890370&cid=1008855088.1672251068&ul=en-us&sr=1280x720&_s=1&uid=1245629&sid=1672251068&sct=1&seg=1&dl=https%3A%2F%2Fwww.rokomari.com%2Fbook&dr=https%3A%2F%2Fwww.rokomari.com%2Flogin&dt=Buy%20Book%20Online%20-%20Best%20Online%20Book%20Shop%20in%20Bangladesh%20%7C%20Rokomari.com&en=page_view&_c=1&_ee=1-399,204,No Content,Thread Group 1-1,text,true,,547,825,1,1,https://analytics.google.com/g/collect?v=2&tid=G-N8S2Z6QJVP&gtm=2oebu0&_p=1866890370&cid=1008855088.1672251068&ul=en-us&sr=1280x720&_s=1&uid=1245629&sid=1672251068&sct=1&seg=1&dl=https%3A%2F%2Fwww.rokomari.com%2Fbook&dr=https%3A%2F%2Fwww.rokomari.com%2Flogin&dt=Buy%20Book%20Online%20-%20Best%20Online%20Book%20Shop%20in%20Bangladesh%20%7C%20Rokomari.com&en=page_view&_c=1&_ee=1,0,0,0
1672852570956,63,login/www/delivery/lg.php-403,200,OK,Thread Group 1-1,bin,true,,919,483,1,1,https://revive.rokomari.io/www/delivery/lg.php?bannerid=0&campaignid=0&zoneid=12&loc=https%3A%2F%2Fwww.rokomari.com%2F&cb=09054c5c00,63,0,0
1672852571020,6,login/rokomari110/people/author.png-404,200,OK,Thread Group 1-1,bin,true,,6142,406,1,1,https://ds.rokomari.store/rokomari110/people/author.png,6,0,0
1672852571027,65,login/www/delivery/al.php-405,200,OK,Thread Group 1-1,text,true,,1230,451,1,1,https://revive.rokomari.io/www/delivery/al.php?zoneid=13&layerstyle=geocities&align=right&padding=2&closetext=%5BClose%5D,65,0,0
1672852571092,57,login/widget/scripts/analytics/ga.js-406,200,OK,Thread Group 1-1,text,true,,1288,402,1,1,https://static.revechat.com/widget/scripts/analytics/ga.js?1672251209801,57,0,0
1672852571150,63,login/www/delivery/lg.php-408,200,OK,Thread Group 1-1,bin,true,,911,483,1,1,https://revive.rokomari.io/www/delivery/lg.php?bannerid=0&campaignid=0&zoneid=13&loc=https%3A%2F%2Fwww.rokomari.com%2F&cb=c6760ed6b4,63,0,0
1672852571214,62,login/has_unrated_complete_order-409,200,OK,Thread Group 1-1,text,true,,930,416,1,1,https://www.rokomari.com/has_unrated_complete_order,61,0,0
1672852571276,9,login/rokomari110/ProductNew20190903/130X186/Dior_Sauvage_Premium_3_ML-SREEZON-28304-275041.jpg-410,200,OK,Thread Group 1-1,bin,true,,6300,466,1,1,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/Dior_Sauvage_Premium_3_ML-SREEZON-28304-275041.jpg,9,0,0
1672852571286,16,login/rokomari110/ProductNew20190903/130X186/a54b22893_208964.JPG-411,200,OK,Thread Group 1-1,bin,true,,45368,436,1,1,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/a54b22893_208964.JPG,10,0,0
1672852571302,9,login/rokomari110/ProductNew20190903/130X186/dab7f29b1_208966.JPG-412,200,OK,Thread Group 1-1,bin,true,,31967,436,1,1,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/dab7f29b1_208966.JPG,9,0,0
1672852571312,5,login/rokomari110/ProductNew20190903/130X186/Best_Al_Nuaim_Attar_6_ml-Al_Nuaim-31ac0-101279.jpg-413,200,OK,Thread Group 1-1,bin,true,,6125,466,1,1,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/Best_Al_Nuaim_Attar_6_ml-Al_Nuaim-31ac0-101279.jpg,5,0,0
1672852571318,24,login/rokomari110/ProductNew20190903/130X186/a0e1c1b27_208955.jpg-414,200,OK,Thread Group 1-1,bin,true,,43362,436,1,1,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/a0e1c1b27_208955.jpg,20,0,0
1672852571342,11,login/rokomari110/ProductNew20190903/130X186/e9260deb4_187519.jpg-415,200,OK,Thread Group 1-1,bin,true,,4756,436,1,1,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/e9260deb4_187519.jpg,11,0,0
1672852571355,96,login/en_US/fbevents.js-416,200,OK,Thread Group 1-1,text,true,,28554,376,1,1,https://connect.facebook.net/en_US/fbevents.js,79,0,64
1672852571451,316,login/c/hotjar-452038.js-417,200,OK,Thread Group 1-1,text,true,,5287,379,1,1,https://static.hotjar.com/c/hotjar-452038.js?sv=5,316,0,221
1672852571769,229,login/pagead/viewthroughconversion/804358854/-418,200,OK,Thread Group 1-1,text,true,,1835,786,1,1,https://googleads.g.doubleclick.net/pagead/viewthroughconversion/804358854/?random=1672251208421&cv=11&fst=1672251208421&bg=ffffff&guid=ON&async=1&gtm=2oabu0&u_w=1280&u_h=720&hn=www.googleadservices.com&frm=0&url=https%3A%2F%2Fwww.rokomari.com%2Fbook&ref=https%3A%2F%2Fwww.rokomari.com%2Flogin&tiba=Buy%20Book%20Online%20-%20Best%20Online%20Book%20Shop%20in%20Bangladesh%20%7C%20Rokomari.com&auid=1277306209.1672251068&data=event%3Dgtag.config&rfmt=3&fmt=4,229,0,143
1672852572001,211,login/analytics.js-420,200,OK,Thread Group 1-1,text,true,,20669,375,1,1,https://www.google-analytics.com/analytics.js,172,0,130
1672852572213,58,login/analytics.js-419,200,OK,Thread Group 1-1,text,true,,20669,375,1,1,https://www.google-analytics.com/analytics.js,42,0,0
1672852572272,63,login/checkabandonedcart-421,200,OK,Thread Group 1-1,text,true,,896,408,1,1,https://www.rokomari.com/checkabandonedcart,63,0,0
1672852572336,84,login/pagead/1p-user-list/804358854/-422,200,OK,Thread Group 1-1,bin,true,,741,766,1,1,https://www.google.com/pagead/1p-user-list/804358854/?random=1672251208421&cv=11&fst=1672250400000&bg=ffffff&guid=ON&async=1&gtm=2oabu0&u_w=1280&u_h=720&frm=0&url=https%3A%2F%2Fwww.rokomari.com%2Fbook&ref=https%3A%2F%2Fwww.rokomari.com%2Flogin&tiba=Buy%20Book%20Online%20-%20Best%20Online%20Book%20Shop%20in%20Bangladesh%20%7C%20Rokomari.com&data=event%3Dgtag.config&fmt=3&is_vtc=1&random=4262641984&rmt_tld=0&ipr=y,84,0,0
1672852572421,82,login/pagead/1p-user-list/804358854/-423,200,OK,Thread Group 1-1,bin,true,,741,769,1,1,https://www.google.com.bd/pagead/1p-user-list/804358854/?random=1672251208421&cv=11&fst=1672250400000&bg=ffffff&guid=ON&async=1&gtm=2oabu0&u_w=1280&u_h=720&frm=0&url=https%3A%2F%2Fwww.rokomari.com%2Fbook&ref=https%3A%2F%2Fwww.rokomari.com%2Flogin&tiba=Buy%20Book%20Online%20-%20Best%20Online%20Book%20Shop%20in%20Bangladesh%20%7C%20Rokomari.com&data=event%3Dgtag.config&fmt=3&is_vtc=1&random=4262641984&rmt_tld=1&ipr=y,82,0,0
1672852572504,78,login/j/collect?v=1&_v=j98&a=1866890370&t=pageview&_s=1&dl=https%3A%2F%2Fwww.rokomari.com%2Fbook&ul=en-us&de=UTF-8&dt=Buy%20Book%20Online%20-%20Best%20Online%20Book%20Shop%20in%20Bangladesh%20%7C%20Rokomari.com&sd=24-bit&sr=1280x720&vp=1263x595&je=0&_u=IADAAEABAAAAACAAI~&jid=2053466274&gjid=1520837619&cid=1008855088.1672251068&uid=1245629&tid=UA-28456258-1&_gid=12398918.1672251211&_r=1&_slc=1&z=1917230468-424,200,OK,Thread Group 1-1,text,true,,622,841,1,1,https://www.google-analytics.com/j/collect?v=1&_v=j98&a=1866890370&t=pageview&_s=1&dl=https%3A%2F%2Fwww.rokomari.com%2Fbook&ul=en-us&de=UTF-8&dt=Buy%20Book%20Online%20-%20Best%20Online%20Book%20Shop%20in%20Bangladesh%20%7C%20Rokomari.com&sd=24-bit&sr=1280x720&vp=1263x595&je=0&_u=IADAAEABAAAAACAAI~&jid=2053466274&gjid=1520837619&cid=1008855088.1672251068&uid=1245629&tid=UA-28456258-1&_gid=12398918.1672251211&_r=1&_slc=1&z=1917230468,78,0,0
1672852572583,76,login/j/collect?v=1&_v=j98&a=1866890370&t=pageview&_s=1&dl=https%3A%2F%2Fwww.rokomari.com%2Fbook&ul=en-us&de=UTF-8&dt=Buy%20Book%20Online%20-%20Best%20Online%20Book%20Shop%20in%20Bangladesh%20%7C%20Rokomari.com&sd=24-bit&sr=1280x720&vp=1263x595&je=0&_u=YADAAEABAAAAACAAI~&jid=208939010&gjid=2110179004&cid=1008855088.1672251068&tid=UA-28456258-1&_gid=12398918.1672251211&_r=1&gtm=2wgbu0TGQ3P6&z=645261690-425,200,OK,Thread Group 1-1,text,true,,620,837,1,1,https://www.google-analytics.com/j/collect?v=1&_v=j98&a=1866890370&t=pageview&_s=1&dl=https%3A%2F%2Fwww.rokomari.com%2Fbook&ul=en-us&de=UTF-8&dt=Buy%20Book%20Online%20-%20Best%20Online%20Book%20Shop%20in%20Bangladesh%20%7C%20Rokomari.com&sd=24-bit&sr=1280x720&vp=1263x595&je=0&_u=YADAAEABAAAAACAAI~&jid=208939010&gjid=2110179004&cid=1008855088.1672251068&tid=UA-28456258-1&_gid=12398918.1672251211&_r=1&gtm=2wgbu0TGQ3P6&z=645261690,76,0,0
1672852572659,155,login/static/200/dist/desktop/images/csc-desktop.png-426,200,OK,Thread Group 1-1,bin,true,,84932,474,1,1,https://www.rokomari.com/static/200/dist/desktop/images/csc-desktop.png,92,0,0
1672852572816,205,login/j/collect?t=dc&aip=1&_r=3&v=1&_v=j98&tid=UA-28456258-1&cid=1008855088.1672251068&jid=2053466274&uid=1245629&gjid=1520837619&_gid=12398918.1672251211&_u=IADAAEAAAAAAACAAI~&z=777695172-427,200,OK,Thread Group 1-1,text,true,,699,620,1,1,https://stats.g.doubleclick.net/j/collect?t=dc&aip=1&_r=3&v=1&_v=j98&tid=UA-28456258-1&cid=1008855088.1672251068&jid=2053466274&uid=1245629&gjid=1520837619&_gid=12398918.1672251211&_u=IADAAEAAAAAAACAAI~&z=777695172,205,0,148
1672852573021,58,login/j/collect?t=dc&aip=1&_r=3&v=1&_v=j98&tid=UA-28456258-1&cid=1008855088.1672251068&jid=208939010&gjid=2110179004&_gid=12398918.1672251211&_u=YADAAEABAAAAACAAI~&z=1960062107-428,200,OK,Thread Group 1-1,text,true,,699,608,1,1,https://stats.g.doubleclick.net/j/collect?t=dc&aip=1&_r=3&v=1&_v=j98&tid=UA-28456258-1&cid=1008855088.1672251068&jid=208939010&gjid=2110179004&_gid=12398918.1672251211&_u=YADAAEABAAAAACAAI~&z=1960062107,58,0,0
1672852573080,39,login/signals/config/2663779950320576-429,200,OK,Thread Group 1-1,text,true,,87162,408,1,1,https://connect.facebook.net/signals/config/2663779950320576?v=2.9.90&r=stable,17,0,0
1672852573120,42,login/collect-430,200,OK,Thread Group 1-1,bin,true,,602,784,1,1,https://www.google-analytics.com/collect?v=1&_v=j98&a=1866890370&t=event&ni=0&_s=1&dl=https%3A%2F%2Fwww.rokomari.com%2Fbook&ul=en-us&de=UTF-8&dt=Buy%20Book%20Online%20-%20Best%20Online%20Book%20Shop%20in%20Bangladesh%20%7C%20Rokomari.com&sd=24-bit&sr=1280x720&vp=1263x595&je=0&ec=Ecommerce&ea=Checkout&_u=YADAAEABAAAAACAAI~&jid=&gjid=&cid=1008855088.1672251068&tid=UA-28456258-1&_gid=12398918.1672251211&gtm=2wgbu0TGQ3P6&z=1848413634,42,0,0
1672852573163,46,login/collect-431,200,OK,Thread Group 1-1,bin,true,,602,783,1,1,https://www.google-analytics.com/collect?v=1&_v=j98&a=1866890370&t=event&ni=0&_s=1&dl=https%3A%2F%2Fwww.rokomari.com%2Fbook&ul=en-us&de=UTF-8&dt=Buy%20Book%20Online%20-%20Best%20Online%20Book%20Shop%20in%20Bangladesh%20%7C%20Rokomari.com&sd=24-bit&sr=1280x720&vp=1263x595&je=0&ec=Ecommerce&ea=Checkout&_u=YADAAEABAAAAACAAI~&jid=&gjid=&cid=1008855088.1672251068&tid=UA-28456258-1&_gid=12398918.1672251211&gtm=2wgbu0TGQ3P6&z=907112354,46,0,0
1672852573209,80,login/ads/ga-audiences-432,200,OK,Thread Group 1-1,bin,true,,678,520,1,1,https://www.google.com/ads/ga-audiences?t=sr&aip=1&_r=4&slf_rd=1&v=1&_v=j98&tid=UA-28456258-1&cid=1008855088.1672251068&jid=2053466274&_u=IADAAEAAAAAAACAAI~&z=1567292449,80,0,0
1672852573290,84,login/ads/ga-audiences-433,200,OK,Thread Group 1-1,bin,true,,678,523,1,1,https://www.google.com.bd/ads/ga-audiences?t=sr&aip=1&_r=4&slf_rd=1&v=1&_v=j98&tid=UA-28456258-1&cid=1008855088.1672251068&jid=2053466274&_u=IADAAEAAAAAAACAAI~&z=1567292449,84,0,0
1672852573375,83,login/ads/ga-audiences-434,200,OK,Thread Group 1-1,bin,true,,678,518,1,1,https://www.google.com/ads/ga-audiences?t=sr&aip=1&_r=4&slf_rd=1&v=1&_v=j98&tid=UA-28456258-1&cid=1008855088.1672251068&jid=208939010&_u=YADAAEABAAAAACAAI~&z=280363420,83,0,0
1672852573459,83,login/ads/ga-audiences-435,200,OK,Thread Group 1-1,bin,true,,678,521,1,1,https://www.google.com.bd/ads/ga-audiences?t=sr&aip=1&_r=4&slf_rd=1&v=1&_v=j98&tid=UA-28456258-1&cid=1008855088.1672251068&jid=208939010&_u=YADAAEABAAAAACAAI~&z=280363420,83,0,0
