timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1672990581348,75,store-119,200,OK,Apple 1-5,text,true,,5777,502,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/customize_hero/customize_hero_numbers.json,74,0,0
1672990581368,76,store-120,200,OK,Apple 1-4,text,true,,4125,500,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/customize_hero/customize_hero_icons.json,76,0,0
1672990580280,1177,store-94,200,OK,Apple 1-7,text,true,,21390,504,10,10,https://www.apple.com/apple-fitness-plus/,1176,0,846
1672990580083,1385,store-111,200,OK,Apple 1-3,text,true,,235827,508,10,10,https://www.apple.com/wss/fonts/SF-Pro-Text/v3/sf-pro-text_medium.woff2,85,0,0
1672990581408,72,store-110,200,OK,Apple 1-6,text,true,,12694,512,10,10,https://www.apple.com/wss/fonts/SF-Pro-Icons/v3/sf-pro-icons_semibold.woff2,72,0,0
1672990581423,70,store-120,200,OK,Apple 1-5,text,true,,4125,500,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/customize_hero/customize_hero_icons.json,70,0,0
1672990581445,78,store-121,200,OK,Apple 1-4,text,true,,5487,498,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/workout_hero/workout_hero_numbers.json,78,0,0
1672990580478,1067,store-94,200,OK,Apple 1-8,text,true,,21390,504,10,10,https://www.apple.com/apple-fitness-plus/,1063,0,818
1672990581524,93,store-122,200,OK,Apple 1-4,text,true,,4038,496,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/workout_hero/workout_hero_icons.json,93,0,0
1672990581458,213,store-110,200,OK,Apple 1-7,text,true,,12694,512,10,10,https://www.apple.com/wss/fonts/SF-Pro-Icons/v3/sf-pro-icons_semibold.woff2,213,0,0
1672990580060,1625,store-111,200,OK,Apple 1-1,text,true,,235827,508,10,10,https://www.apple.com/wss/fonts/SF-Pro-Text/v3/sf-pro-text_medium.woff2,91,0,0
1672990581618,82,store-130,200,OK,Apple 1-4,text,true,,2023,516,10,10,https://www.apple.com/ac/globalfooter/7/en_US/assets/ac-footer/breadcrumbs/apple/icon_large.svg,82,0,0
1672990581545,213,store-110,200,OK,Apple 1-8,text,true,,12694,512,10,10,https://www.apple.com/wss/fonts/SF-Pro-Icons/v3/sf-pro-icons_semibold.woff2,213,0,0
1672990581468,579,store-119,200,OK,Apple 1-3,text,true,,5777,502,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/customize_hero/customize_hero_numbers.json,578,0,0
1672990580866,1274,store-94,200,OK,Apple 1-10,text,true,,21390,504,10,10,https://www.apple.com/apple-fitness-plus/,1271,0,786
1672990581494,867,store-121,200,OK,Apple 1-5,text,true,,5487,498,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/workout_hero/workout_hero_numbers.json,867,0,0
1672990582142,227,store-110,200,OK,Apple 1-10,text,true,,12694,512,10,10,https://www.apple.com/wss/fonts/SF-Pro-Icons/v3/sf-pro-icons_semibold.woff2,227,0,0
1672990581701,704,store-131,200,OK,Apple 1-4,text,true,,1450,520,10,10,https://www.apple.com/ac/globalfooter/7/en_US/assets/ac-footer/breadcrumbs/separator/icon_large.svg,703,0,165
1672990581481,938,store-111,200,OK,Apple 1-6,text,true,,235827,508,10,10,https://www.apple.com/wss/fonts/SF-Pro-Text/v3/sf-pro-text_medium.woff2,225,0,0
1672990581672,748,store-111,200,OK,Apple 1-7,text,true,,235827,508,10,10,https://www.apple.com/wss/fonts/SF-Pro-Text/v3/sf-pro-text_medium.woff2,191,0,0
1672990582406,71,store-132,200,OK,Apple 1-4,text,true,,2058,555,10,10,https://www.apple.com/ac/globalnav/7/en_US/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_links_support_image__bw9kctll7u3m_large.svg,71,0,0
1672990582480,77,store-133,200,OK,Apple 1-4,text,true,,1926,554,10,10,https://www.apple.com/ac/globalnav/7/en_US/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_links_iphone_image__ko7x4isga4ia_large.svg,77,0,0
1672990582049,529,store-120,200,OK,Apple 1-3,text,true,,4125,500,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/customize_hero/customize_hero_icons.json,529,0,464
1672990582362,224,store-122,200,OK,Apple 1-5,text,true,,4038,496,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/workout_hero/workout_hero_icons.json,224,0,153
1672990581366,1390,store-111,200,OK,Apple 1-9,text,true,,235827,508,10,10,https://www.apple.com/wss/fonts/SF-Pro-Text/v3/sf-pro-text_medium.woff2,79,0,0
1672990582586,170,store-130,200,OK,Apple 1-5,text,true,,2023,516,10,10,https://www.apple.com/ac/globalfooter/7/en_US/assets/ac-footer/breadcrumbs/apple/icon_large.svg,170,0,0
1672990581759,1017,store-111,200,OK,Apple 1-8,text,true,,235827,508,10,10,https://www.apple.com/wss/fonts/SF-Pro-Text/v3/sf-pro-text_medium.woff2,441,0,0
1672990582370,417,store-111,200,OK,Apple 1-10,text,true,,235827,508,10,10,https://www.apple.com/wss/fonts/SF-Pro-Text/v3/sf-pro-text_medium.woff2,93,0,0
1672990581356,1449,store-120,200,OK,Apple 1-2,text,true,,4125,500,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/customize_hero/customize_hero_icons.json,1449,0,142
1672990582758,74,store-131,200,OK,Apple 1-5,text,true,,1450,520,10,10,https://www.apple.com/ac/globalfooter/7/en_US/assets/ac-footer/breadcrumbs/separator/icon_large.svg,74,0,0
1672990582789,69,store-119,200,OK,Apple 1-10,text,true,,5777,502,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/customize_hero/customize_hero_numbers.json,69,0,0
1672990582806,69,store-121,200,OK,Apple 1-2,text,true,,5487,498,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/workout_hero/workout_hero_numbers.json,68,0,0
1672990582833,70,store-132,200,OK,Apple 1-5,text,true,,2058,555,10,10,https://www.apple.com/ac/globalnav/7/en_US/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_links_support_image__bw9kctll7u3m_large.svg,70,0,0
1672990581685,1232,store-119,200,OK,Apple 1-1,text,true,,5777,502,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/customize_hero/customize_hero_numbers.json,1231,0,453
1672990582859,67,store-120,200,OK,Apple 1-10,text,true,,4124,500,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/customize_hero/customize_hero_icons.json,67,0,0
1672990582875,69,store-122,200,OK,Apple 1-2,text,true,,4038,496,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/workout_hero/workout_hero_icons.json,69,0,0
1672990582758,223,store-119,200,OK,Apple 1-9,text,true,,5777,502,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/customize_hero/customize_hero_numbers.json,209,0,138
1672990582903,78,store-133,200,OK,Apple 1-5,text,true,,1926,554,10,10,https://www.apple.com/ac/globalnav/7/en_US/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_links_iphone_image__ko7x4isga4ia_large.svg,78,0,0
1672990582917,71,store-120,200,OK,Apple 1-1,text,true,,4125,500,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/customize_hero/customize_hero_icons.json,71,0,0
1672990582778,219,store-119,200,OK,Apple 1-8,text,true,,5777,502,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/customize_hero/customize_hero_numbers.json,219,0,149
1672990582945,73,store-130,200,OK,Apple 1-2,text,true,,2023,516,10,10,https://www.apple.com/ac/globalfooter/7/en_US/assets/ac-footer/breadcrumbs/apple/icon_large.svg,73,0,0
1672990582981,64,store-120,200,OK,Apple 1-9,text,true,,4124,500,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/customize_hero/customize_hero_icons.json,64,0,0
1672990582981,73,store-134,200,OK,Apple 1-5,text,true,,1487,545,10,10,https://www.apple.com/ac/globalnav/7/en_US/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_bag_image__yzte50i47ciu_large.svg,73,0,0
1672990582989,78,store-121,200,OK,Apple 1-1,text,true,,5487,498,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/workout_hero/workout_hero_numbers.json,77,0,0
1672990582998,70,store-120,200,OK,Apple 1-8,text,true,,4125,500,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/customize_hero/customize_hero_icons.json,70,0,0
1672990582557,519,store-134,200,OK,Apple 1-4,text,true,,1487,545,10,10,https://www.apple.com/ac/globalnav/7/en_US/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_bag_image__yzte50i47ciu_large.svg,519,0,0
1672990582578,505,store-121,200,OK,Apple 1-3,text,true,,5487,498,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/workout_hero/workout_hero_numbers.json,504,0,0
1672990583045,64,store-121,200,OK,Apple 1-9,text,true,,5487,498,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/workout_hero/workout_hero_numbers.json,64,0,0
1672990583019,90,store-131,200,OK,Apple 1-2,text,true,,1450,520,10,10,https://www.apple.com/ac/globalfooter/7/en_US/assets/ac-footer/breadcrumbs/separator/icon_large.svg,90,0,0
1672990583069,69,store-121,200,OK,Apple 1-8,text,true,,5487,498,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/workout_hero/workout_hero_numbers.json,69,0,0
1672990582926,213,store-121,200,OK,Apple 1-10,text,true,,5487,498,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/workout_hero/workout_hero_numbers.json,212,0,143
1672990583067,74,store-122,200,OK,Apple 1-1,text,true,,4038,496,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/workout_hero/workout_hero_icons.json,74,0,0
1672990583083,64,store-122,200,OK,Apple 1-3,text,true,,4038,496,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/workout_hero/workout_hero_icons.json,64,0,0
1672990583109,65,store-122,200,OK,Apple 1-9,text,true,,4038,496,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/workout_hero/workout_hero_icons.json,64,0,0
1672990583110,67,store-132,200,OK,Apple 1-2,text,true,,2058,555,10,10,https://www.apple.com/ac/globalnav/7/en_US/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_links_support_image__bw9kctll7u3m_large.svg,66,0,0
1672990582421,764,store-119,200,OK,Apple 1-7,text,true,,5777,502,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/customize_hero/customize_hero_numbers.json,763,0,161
1672990582421,773,store-119,200,OK,Apple 1-6,text,true,,5777,502,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/customize_hero/customize_hero_numbers.json,773,0,145
1672990583139,67,store-122,200,OK,Apple 1-10,text,true,,4038,496,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/workout_hero/workout_hero_icons.json,66,0,0
1672990583139,72,store-122,200,OK,Apple 1-8,text,true,,4038,496,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/workout_hero/workout_hero_icons.json,71,0,0
1672990583141,70,store-130,200,OK,Apple 1-1,text,true,,2023,516,10,10,https://www.apple.com/ac/globalfooter/7/en_US/assets/ac-footer/breadcrumbs/apple/icon_large.svg,70,0,0
1672990583147,67,store-130,200,OK,Apple 1-3,text,true,,2023,516,10,10,https://www.apple.com/ac/globalfooter/7/en_US/assets/ac-footer/breadcrumbs/apple/icon_large.svg,67,0,0
1672990583174,63,store-130,200,OK,Apple 1-9,text,true,,2023,516,10,10,https://www.apple.com/ac/globalfooter/7/en_US/assets/ac-footer/breadcrumbs/apple/icon_large.svg,63,0,0
1672990583195,61,store-120,200,OK,Apple 1-6,text,true,,4124,500,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/customize_hero/customize_hero_icons.json,60,0,0
1672990583177,81,store-133,200,OK,Apple 1-2,text,true,,1926,554,10,10,https://www.apple.com/ac/globalnav/7/en_US/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_links_iphone_image__ko7x4isga4ia_large.svg,80,0,0
1672990583185,79,store-120,200,OK,Apple 1-7,text,true,,4125,500,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/customize_hero/customize_hero_icons.json,78,0,0
1672990583207,67,store-130,200,OK,Apple 1-10,text,true,,2024,516,10,10,https://www.apple.com/ac/globalfooter/7/en_US/assets/ac-footer/breadcrumbs/apple/icon_large.svg,66,0,0
1672990583215,64,store-131,200,OK,Apple 1-3,text,true,,1450,520,10,10,https://www.apple.com/ac/globalfooter/7/en_US/assets/ac-footer/breadcrumbs/separator/icon_large.svg,64,0,0
1672990583212,70,store-130,200,OK,Apple 1-8,text,true,,2023,516,10,10,https://www.apple.com/ac/globalfooter/7/en_US/assets/ac-footer/breadcrumbs/apple/icon_large.svg,70,0,0
1672990583212,75,store-131,200,OK,Apple 1-1,text,true,,1450,520,10,10,https://www.apple.com/ac/globalfooter/7/en_US/assets/ac-footer/breadcrumbs/separator/icon_large.svg,75,0,0
1672990583238,63,store-131,200,OK,Apple 1-9,text,true,,1450,520,10,10,https://www.apple.com/ac/globalfooter/7/en_US/assets/ac-footer/breadcrumbs/separator/icon_large.svg,62,0,0
1672990583257,63,store-121,200,OK,Apple 1-6,text,true,,5487,498,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/workout_hero/workout_hero_numbers.json,63,0,0
1672990583259,68,store-134,200,OK,Apple 1-2,text,true,,1487,545,10,10,https://www.apple.com/ac/globalnav/7/en_US/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_bag_image__yzte50i47ciu_large.svg,68,0,0
1672990583275,66,store-131,200,OK,Apple 1-10,text,true,,1450,520,10,10,https://www.apple.com/ac/globalfooter/7/en_US/assets/ac-footer/breadcrumbs/separator/icon_large.svg,66,0,0
1672990583265,77,store-121,200,OK,Apple 1-7,text,true,,5487,498,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/workout_hero/workout_hero_numbers.json,77,0,0
1672990583281,64,store-132,200,OK,Apple 1-3,text,true,,2058,555,10,10,https://www.apple.com/ac/globalnav/7/en_US/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_links_support_image__bw9kctll7u3m_large.svg,64,0,0
1672990583283,71,store-131,200,OK,Apple 1-8,text,true,,1450,520,10,10,https://www.apple.com/ac/globalfooter/7/en_US/assets/ac-footer/breadcrumbs/separator/icon_large.svg,70,0,0
1672990583288,69,store-132,200,OK,Apple 1-1,text,true,,2058,555,10,10,https://www.apple.com/ac/globalnav/7/en_US/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_links_support_image__bw9kctll7u3m_large.svg,69,0,0
1672990583301,63,store-132,200,OK,Apple 1-9,text,true,,2058,555,10,10,https://www.apple.com/ac/globalnav/7/en_US/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_links_support_image__bw9kctll7u3m_large.svg,63,0,0
1672990583321,68,store-122,200,OK,Apple 1-6,text,true,,4038,496,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/workout_hero/workout_hero_icons.json,68,0,0
1672990583346,63,store-133,200,OK,Apple 1-3,text,true,,1926,554,10,10,https://www.apple.com/ac/globalnav/7/en_US/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_links_iphone_image__ko7x4isga4ia_large.svg,63,0,0
1672990583343,75,store-122,200,OK,Apple 1-7,text,true,,4038,496,10,10,https://www.apple.com/105/media/us/apple-fitness-plus/2022/7c38f0e9-68b9-4ecf-98e9-107922bd585a/anim/workout_hero/workout_hero_icons.json,75,0,0
1672990583342,76,store-132,200,OK,Apple 1-10,text,true,,2058,555,10,10,https://www.apple.com/ac/globalnav/7/en_US/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_links_support_image__bw9kctll7u3m_large.svg,76,0,0
1672990583354,71,store-132,200,OK,Apple 1-8,text,true,,2058,555,10,10,https://www.apple.com/ac/globalnav/7/en_US/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_links_support_image__bw9kctll7u3m_large.svg,71,0,0
1672990583365,64,store-133,200,OK,Apple 1-9,text,true,,1881,554,10,10,https://www.apple.com/ac/globalnav/7/en_US/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_links_iphone_image__ko7x4isga4ia_large.svg,63,0,0
1672990583358,85,store-133,200,OK,Apple 1-1,text,true,,1926,554,10,10,https://www.apple.com/ac/globalnav/7/en_US/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_links_iphone_image__ko7x4isga4ia_large.svg,84,0,0
1672990583389,61,store-130,200,OK,Apple 1-6,text,true,,2024,516,10,10,https://www.apple.com/ac/globalfooter/7/en_US/assets/ac-footer/breadcrumbs/apple/icon_large.svg,60,0,0
1672990583409,68,store-134,200,OK,Apple 1-3,text,true,,1487,545,10,10,https://www.apple.com/ac/globalnav/7/en_US/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_bag_image__yzte50i47ciu_large.svg,68,0,0
1672990583420,67,store-133,200,OK,Apple 1-10,text,true,,1881,554,10,10,https://www.apple.com/ac/globalnav/7/en_US/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_links_iphone_image__ko7x4isga4ia_large.svg,67,0,0
1672990583430,64,store-134,200,OK,Apple 1-9,text,true,,1487,545,10,10,https://www.apple.com/ac/globalnav/7/en_US/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_bag_image__yzte50i47ciu_large.svg,64,0,0
1672990583420,74,store-130,200,OK,Apple 1-7,text,true,,2023,516,10,10,https://www.apple.com/ac/globalfooter/7/en_US/assets/ac-footer/breadcrumbs/apple/icon_large.svg,74,0,0
1672990583427,79,store-133,200,OK,Apple 1-8,text,true,,1926,554,10,10,https://www.apple.com/ac/globalnav/7/en_US/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_links_iphone_image__ko7x4isga4ia_large.svg,79,0,0
1672990583450,60,store-131,200,OK,Apple 1-6,text,true,,1450,520,10,10,https://www.apple.com/ac/globalfooter/7/en_US/assets/ac-footer/breadcrumbs/separator/icon_large.svg,60,0,0
1672990583443,71,store-134,200,OK,Apple 1-1,text,true,,1487,545,10,10,https://www.apple.com/ac/globalnav/7/en_US/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_bag_image__yzte50i47ciu_large.svg,71,0,0
1672990583495,74,store-131,200,OK,Apple 1-7,text,true,,1450,520,10,10,https://www.apple.com/ac/globalfooter/7/en_US/assets/ac-footer/breadcrumbs/separator/icon_large.svg,74,0,0
1672990583511,61,store-132,200,OK,Apple 1-6,text,true,,2058,555,10,10,https://www.apple.com/ac/globalnav/7/en_US/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_links_support_image__bw9kctll7u3m_large.svg,61,0,0
1672990583507,70,store-134,200,OK,Apple 1-8,text,true,,1487,545,10,10,https://www.apple.com/ac/globalnav/7/en_US/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_bag_image__yzte50i47ciu_large.svg,70,0,0
1672990583573,60,store-133,200,OK,Apple 1-6,text,true,,1881,554,10,10,https://www.apple.com/ac/globalnav/7/en_US/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_links_iphone_image__ko7x4isga4ia_large.svg,59,0,0
1672990583488,151,store-134,200,OK,Apple 1-10,text,true,,1487,545,10,10,https://www.apple.com/ac/globalnav/7/en_US/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_bag_image__yzte50i47ciu_large.svg,151,0,0
1672990583570,75,store-132,200,OK,Apple 1-7,text,true,,2058,555,10,10,https://www.apple.com/ac/globalnav/7/en_US/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_links_support_image__bw9kctll7u3m_large.svg,75,0,0
1672990583634,65,store-134,200,OK,Apple 1-6,text,true,,1487,545,10,10,https://www.apple.com/ac/globalnav/7/en_US/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_bag_image__yzte50i47ciu_large.svg,65,0,0
1672990583647,90,store-133,200,OK,Apple 1-7,text,true,,1926,554,10,10,https://www.apple.com/ac/globalnav/7/en_US/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_links_iphone_image__ko7x4isga4ia_large.svg,90,0,0
1672990583055,696,store-135,200,OK,Apple 1-5,text,true,,30495,2075,10,10,https://www.apple.com/store,327,0,0
1672990583055,327,store-135-0,303,See Other,Apple 1-5,,true,,1558,538,10,10,https://www.apple.com/us/shop/goto/store,327,0,0
1672990583384,215,store-135-1,301,Moved Permanently,Apple 1-5,,true,,740,774,10,10,https://www.apple.com/us/shop/go/store,215,0,144
1672990583599,152,store-135-2,200,OK,Apple 1-5,text,true,,28197,763,10,10,https://www.apple.com/store,86,0,0
1672990583738,73,store-134,200,OK,Apple 1-7,text,true,,1487,545,10,10,https://www.apple.com/ac/globalnav/7/en_US/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_bag_image__yzte50i47ciu_large.svg,73,0,0
1672990583752,96,store-137,200,OK,Apple 1-5,text,true,,28197,763,10,10,https://www.apple.com/store,85,0,0
1672990583850,78,store-138,200,OK,Apple 1-5,text,true,,2289,782,10,10,https://www.apple.com/wss/fonts?families=SF+Pro%2Cv3%3A200%2C300%2C400%2C500%2C600%7CSF+Pro+Icons%2Cv3%7CApple+Monochrome+Emoji%2Cv3%7CApple+Monochrome+Emoji+Ind%2Cv2%7CGraphik%2Cv1,78,0,0
1672990579904,4009,store,200,"Number of samples in transaction : 15, number of failing samples : 0",Apple 1-5,,true,,359263,9830,10,10,null,2944,15,310
1672990583327,681,store-135,200,OK,Apple 1-2,text,true,,30495,2075,10,10,https://www.apple.com/store,310,0,0
1672990583327,310,store-135-0,303,See Other,Apple 1-2,,true,,1558,538,10,10,https://www.apple.com/us/shop/goto/store,310,0,0
1672990583640,216,store-135-1,301,Moved Permanently,Apple 1-2,,true,,740,774,10,10,https://www.apple.com/us/shop/go/store,216,0,146
1672990583857,151,store-135-2,200,OK,Apple 1-2,text,true,,28197,763,10,10,https://www.apple.com/store,84,0,0
1672990583929,97,home-30,200,OK,Apple 1-5,text,true,,18049,699,10,10,https://www.apple.com/,95,0,0
